time,ppg
63478.9527577107,168743.0
63478.962846678245,168679.0
63478.97293564579,168723.0
63478.98302461334,168697.0
63478.99311358089,168725.0
63479.00320254843,168754.0
63479.013291515985,168717.0
63479.02338048353,168712.0
63479.033469451075,168713.0
63479.04355841863,168693.0
63479.05364738617,168733.0
63479.06373635372,168749.0
63479.07382532126,168708.0
63479.083914288814,168746.0
63479.09400325636,168750.0
63479.104092223904,168736.0
63479.11418119146,168757.0
63479.124270159,168727.0
63479.13435912655,168727.0
63479.1444480941,168692.0
63479.154537061644,168740.0
63479.16462602919,168680.0
63479.17471499674,168710.0
63479.18480396429,168666.0
63479.19489293183,168704.0
63479.204981899384,168693.0
63479.21507086693,168700.0
63479.225159834474,168694.0
63479.235248802026,168695.0
63479.24533776957,168693.0
63479.255426737116,168743.0
63479.26551570466,168744.0
63479.27560467221,168730.0
63479.28569363976,168773.0
63479.2957826073,168789.0
63479.305871574856,168788.0
63479.3159605424,168788.0
63479.326049509946,168842.0
63479.3361384775,168796.0
63479.34622744504,168832.0
63479.35631641259,168822.0
63479.36640538014,168891.0
63479.376494347685,168835.0
63479.38658331523,168867.0
63479.39667228278,168894.0
63479.40676125033,168877.0
63479.41685021787,168883.0
63479.426939185425,168904.0
63479.43702815297,168888.0
63479.447117120515,168876.0
63479.45720608806,168920.0
63479.46729505561,168930.0
63479.47738402316,168950.0
63479.4874729907,168934.0
63479.497561958255,168975.0
63479.5076509258,168978.0
63479.517739893345,168957.0
63479.5278288609,168995.0
63479.53791782844,168967.0
63479.54800679599,168965.0
63479.55809576354,169006.0
63479.568184731084,169022.0
63479.57827369863,169009.0
63479.58836266618,169034.0
63479.59845163373,169020.0
63479.60854060127,169055.0
63479.618629568824,169086.0
63479.62871853637,169081.0
63479.638807503914,169062.0
63479.64889647146,169098.0
63479.65898543901,169070.0
63479.669074406556,169118.0
63479.6791633741,169108.0
63479.68925234165,169084.0
63479.6993413092,169130.0
63479.709430276744,169161.0
63479.719519244296,169174.0
63479.72960821184,169203.0
63479.739697179386,169168.0
63479.74978614694,169119.0
63479.75987511448,169140.0
63479.76996408203,169107.0
63479.78005304958,169002.0
63479.790142017126,168955.0
63479.80023098467,168934.0
63479.810319952216,168884.0
63479.82040891977,168839.0
63479.83049788731,168818.0
63479.84058685486,168788.0
63479.85067582241,168743.0
63479.860764789955,168724.0
63479.8708537575,168703.0
63479.88094272505,168716.0
63479.8910316926,168731.0
63479.90112066014,168675.0
63479.911209627695,168706.0
63479.92129859524,168692.0
63479.931387562785,168685.0
63479.94147653034,168654.0
63479.95156549788,168615.0
63479.96165446543,168654.0
63479.97174343298,168644.0
63479.981832400525,168658.0
63479.99192136807,168633.0
63480.002010335615,168658.0
63480.01209930317,168692.0
63480.02218827071,168657.0
63480.03227723826,168660.0
63480.04236620581,168678.0
63480.052455173354,168673.0
63480.0625441409,168660.0
63480.07263310845,168622.0
63480.082722076,168673.0
63480.09281104354,168689.0
63480.102900011094,168660.0
63480.11298897864,168641.0
63480.123077946184,168652.0
63480.133166913736,168640.0
63480.14325588128,168637.0
63480.153344848826,168656.0
63480.16343381637,168662.0
63480.17352278392,168677.0
63480.18361175147,168648.0
63480.19370071901,168695.0
63480.203789686566,168692.0
63480.21387865411,168682.0
63480.223967621656,168657.0
63480.23405658921,168702.0
63480.24414555675,168721.0
63480.2542345243,168707.0
63480.26432349185,168766.0
63480.274412459396,168772.0
63480.28450142694,168761.0
63480.29459039449,168787.0
63480.30467936204,168783.0
63480.31476832958,168779.0
63480.324857297135,168787.0
63480.33494626468,168809.0
63480.345035232225,168846.0
63480.35512419977,168850.0
63480.36521316732,168852.0
63480.37530213487,168847.0
63480.38539110241,168852.0
63480.395480069965,168835.0
63480.40556903751,168846.0
63480.415658005055,168879.0
63480.42574697261,168887.0
63480.43583594015,168889.0
63480.4459249077,168914.0
63480.45601387525,168910.0
63480.466102842794,168933.0
63480.47619181034,168922.0
63480.48628077789,168907.0
63480.49636974544,168935.0
63480.50645871298,168938.0
63480.51654768053,168946.0
63480.52663664808,168973.0
63480.536725615624,168977.0
63480.54681458317,168986.0
63480.55690355072,168996.0
63480.56699251827,169024.0
63480.57708148581,169035.0
63480.587170453364,169013.0
63480.59725942091,169054.0
63480.607348388454,169069.0
63480.617437356006,169054.0
63480.62752632355,169068.0
63480.637615291096,169071.0
