timestamp,time_from_start_sec,PPG_1,PPG_2,PPG_3
62846.939474677296,0.0,164710.0,89682.0,5109.0
62846.94956364484,0.010088967545016203,164677.0,89688.0,5098.0
62846.95965261239,0.020177935097308364,164720.0,89665.0,5138.0
62846.96974157994,0.030266902642324567,164756.0,89700.0,5125.0
62846.97983054748,0.04035587018734077,164721.0,89693.0,5107.0
62846.989919515036,0.05044483773963293,164747.0,89719.0,5104.0
62847.00000848258,0.060533805284649134,164758.0,89695.0,5150.0
62847.010097450126,0.07062277282966534,164748.0,89690.0,5124.0
62847.02018641768,0.0807117403819575,164753.0,89702.0,5141.0
62847.03027538522,0.0908007079269737,164781.0,89688.0,5153.0
62847.04036435277,0.1008896754719899,164741.0,89686.0,5120.0
62847.05045332031,0.1109786430170061,164738.0,89680.0,5122.0
62847.060542287865,0.12106761056929827,164781.0,89716.0,5130.0
62847.07063125541,0.13115657811431447,164780.0,89707.0,5167.0
62847.080720222955,0.14124554565933067,164818.0,89698.0,5176.0
62847.09080919051,0.15133451321162283,164792.0,89693.0,5147.0
62847.10089815805,0.16142348075663904,164771.0,89707.0,5134.0
62847.1109871256,0.17151244830165524,164793.0,89690.0,5165.0
62847.12107609315,0.1816014158539474,164813.0,89723.0,5167.0
62847.131165060695,0.1916903833989636,164786.0,89691.0,5143.0
62847.14125402824,0.2017793509439798,164840.0,89720.0,5167.0
62847.15134299579,0.21186831849627197,164826.0,89748.0,5160.0
62847.16143196334,0.22195728604128817,164782.0,89695.0,5156.0
62847.17152093088,0.23204625358630437,164774.0,89682.0,5149.0
62847.181609898435,0.24213522113859653,164710.0,89699.0,5151.0
62847.19169886598,0.25222418868361274,164714.0,89690.0,5132.0
62847.201787833525,0.26231315622862894,164678.0,89691.0,5119.0
62847.21187680107,0.27240212377364514,164666.0,89705.0,5129.0
62847.22196576862,0.2824910913259373,164587.0,89648.0,5081.0
62847.23205473617,0.2925800588709535,164575.0,89658.0,5060.0
62847.24214370371,0.3026690264159697,164553.0,89662.0,5062.0
62847.252232671264,0.31275799396826187,164496.0,89628.0,5041.0
62847.26232163881,0.3228469615132781,164482.0,89643.0,5041.0
62847.272410606354,0.3329359290582943,164482.0,89631.0,5031.0
62847.28249957391,0.34302489661058644,164481.0,89619.0,5006.0
62847.29258854145,0.35311386415560264,164442.0,89627.0,5005.0
62847.302677509,0.36320283170061884,164485.0,89632.0,5035.0
62847.31276647655,0.373291799252911,164456.0,89631.0,5006.0
62847.322855444094,0.3833807667979272,164422.0,89629.0,5009.0
62847.33294441164,0.3934697343429434,164434.0,89648.0,5030.0
62847.34303337919,0.40355870189523557,164429.0,89626.0,5023.0
62847.353122346736,0.4136476694402518,164446.0,89629.0,5016.0
62847.36321131428,0.423736636985268,164455.0,89655.0,4999.0
62847.37330028183,0.43382560453756014,164456.0,89642.0,5027.0
62847.38338924938,0.44391457208257634,164414.0,89619.0,4977.0
62847.39347821692,0.45400353962759255,164444.0,89619.0,5013.0
62847.40356718447,0.46409250717260875,164449.0,89644.0,5012.0
62847.41365615202,0.4741814747249009,164430.0,89616.0,5000.0
62847.423745119566,0.4842704422699171,164440.0,89627.0,4986.0
62847.43383408711,0.4943594098149333,164449.0,89640.0,5014.0
