timestamp,PPG_1,PPG_2,PPG_3,time_from_segment_start_sec
63102.987382060375,166936.0,92768.0,5336.0,0.0
63102.99747102793,166877.0,92776.0,5322.0,0.01008896755229216
63103.00755999547,166844.0,92759.0,5291.0,0.020177935097308364
63103.01764896302,166806.0,92736.0,5282.0,0.030266902642324567
63103.02773793057,166746.0,92713.0,5258.0,0.04035587019461673
63103.037826898115,166722.0,92707.0,5236.0,0.05044483773963293
63103.04791586566,166706.0,92728.0,5224.0,0.060533805284649134
63103.05800483321,166680.0,92731.0,5207.0,0.0706227728369413
63103.06809380076,166659.0,92721.0,5192.0,0.0807117403819575
63103.0781827683,166663.0,92738.0,5208.0,0.0908007079269737
63103.088271735855,166599.0,92707.0,5147.0,0.10088967547926586
63103.0983607034,166609.0,92694.0,5156.0,0.11097864302428206
63103.108449670945,166608.0,92716.0,5158.0,0.12106761056929827
63103.1185386385,166594.0,92663.0,5137.0,0.13115657812159043
63103.12862760604,166602.0,92693.0,5147.0,0.14124554566660663
63103.13871657359,166595.0,92668.0,5128.0,0.15133451321162283
63103.14880554114,166584.0,92701.0,5138.0,0.161423480763915
63103.158894508684,166594.0,92695.0,5172.0,0.1715124483089312
63103.16898347623,166621.0,92689.0,5154.0,0.1816014158539474
63103.179072443774,166599.0,92685.0,5142.0,0.1916903833989636
63103.18916141133,166620.0,92656.0,5174.0,0.20177935095125576
63103.19925037887,166626.0,92726.0,5166.0,0.21186831849627197
63103.20933934642,166627.0,92689.0,5152.0,0.22195728604128817
63103.21942831397,166619.0,92728.0,5144.0,0.23204625359358033
63103.229517281514,166630.0,92668.0,5159.0,0.24213522113859653
63103.23960624906,166622.0,92684.0,5153.0,0.25222418868361274
63103.24969521661,166643.0,92710.0,5178.0,0.2623131562359049
63103.259784184156,166641.0,92711.0,5172.0,0.2724021237809211
63103.2698731517,166616.0,92676.0,5181.0,0.2824910913259373
63103.27996211925,166592.0,92706.0,5168.0,0.29258005887822947
63103.2900510868,166656.0,92688.0,5183.0,0.30266902642324567
63103.30014005434,166623.0,92695.0,5160.0,0.31275799396826187
63103.310229021896,166641.0,92734.0,5175.0,0.32284696152055403
63103.32031798944,166610.0,92695.0,5146.0,0.33293592906557024
63103.330406956986,166642.0,92699.0,5167.0,0.34302489661058644
63103.34049592454,166617.0,92702.0,5159.0,0.3531138641628786
63103.35058489208,166571.0,92703.0,5136.0,0.3632028317078948
63103.36067385963,166600.0,92684.0,5178.0,0.373291799252911
